14.61	772
14.62	779
14.63	753
14.64	740
14.65	748
14.66	745
14.67	722
14.68	717
14.69	743
14.7	690
14.71	708
14.72	743
14.73	731
14.74	733
14.75	748
14.76	711
14.77	735
14.78	724
14.79	727
14.8	707
14.81	723
14.82	704
14.83	716
14.84	689
14.85	676
14.86	701
14.87	701
14.88	691
14.89	691
14.9	689
14.91	644
14.92	673
14.93	682
14.94	697
14.95	680
14.96	693
14.97	666
14.98	661
14.99	706
15	734
15.01	748
15.02	702
15.03	688
15.04	701
15.05	696
15.06	721
15.07	727
15.08	675
15.09	625
15.1	623
15.11	656
15.12	709
15.13	723
15.14	701
15.15	689
15.16	687
15.17	694
15.18	695
15.19	716
15.2	718
15.21	661
15.22	684
15.23	679
15.24	706
15.25	704
15.26	704
15.27	699
15.28	714
15.29	708
15.3	685
15.31	695
15.32	720
15.33	712
15.34	695
15.35	672
15.36	712
15.37	736
15.38	729
15.39	753
15.4	739
15.41	744
15.42	746
15.43	730
15.44	714
15.45	728
15.46	712
15.47	697
15.48	716
15.49	697
15.5	703
15.51	717
15.52	689
15.53	688
15.54	705
15.55	673
15.56	718
15.57	695
15.58	718
15.59	732
15.6	737
15.61	699
15.62	683
15.63	691
15.64	713
15.65	701
15.66	715
15.67	705
15.68	723
15.69	724
15.7	713
15.71	682
15.72	697
15.73	713
15.74	711
15.75	698
15.76	693
15.77	700
15.78	739
15.79	714
15.8	696
15.81	675
15.82	677
15.83	705
15.84	711
15.85	704
15.86	729
15.87	727
15.88	742
15.89	707
15.9	698
15.91	719
15.92	700
15.93	696
15.94	702
15.95	692
15.96	693
15.97	723
15.98	735
15.99	704
16	718
16.01	757
16.02	730
16.03	747
16.04	755
16.05	713
16.06	693
16.07	692
16.08	717
16.09	724
16.1	698
16.11	715
16.12	715
16.13	723
16.14	723
16.15	719
16.16	723
16.17	749
16.18	755
16.19	757
16.2	713
16.21	716
16.22	692
16.23	709
16.24	723
16.25	730
16.26	730
16.27	752
16.28	704
16.29	690
16.3	710
16.31	723
16.32	721
16.33	736
16.34	721
16.35	738
16.36	716
16.37	712
16.38	707
16.39	710
16.4	727
16.41	681
16.42	714
16.43	753
16.44	757
16.45	737
16.46	714
16.47	748
16.48	702
16.49	710
16.5	730
16.51	744
16.52	710
16.53	718
16.54	765
16.55	776
16.56	751
16.57	713
16.58	716
16.59	732
16.6	722
16.61	725
16.62	738
16.63	774
16.64	724
16.65	727
16.66	725
16.67	728
16.68	714
16.69	752
16.7	734
16.71	708
16.72	764
16.73	783
16.74	757
16.75	777
16.76	761
16.77	727
16.78	744
16.79	746
16.8	774
16.81	776
16.82	758
16.83	755
16.84	747
16.85	779
16.86	789
16.87	797
16.88	787
16.89	763
16.9	773
16.91	745
16.92	761
16.93	779
16.94	774
16.95	792
16.96	790
16.97	772
16.98	762
16.99	781
17	767
17.01	779
17.02	792
17.03	802
17.04	796
17.05	818
17.06	853
17.07	839
17.08	774
17.09	803
17.1	805
17.11	826
17.12	793
17.13	842
17.14	860
17.15	814
17.16	828
17.17	881
17.18	887
17.19	896
17.2	866
17.21	902
17.22	894
17.23	876
17.24	898
17.25	878
17.26	855
17.27	835
17.28	861
17.29	867
17.3	846
17.31	831
17.32	836
17.33	847
17.34	784
17.35	774
17.36	787
17.37	824
17.38	809
17.39	835
17.4	838
17.41	816
17.42	822
17.43	823
17.44	807
17.45	820
17.46	780
17.47	758
17.48	805
17.49	850
17.5	845
17.51	819
17.52	820
17.53	793
17.54	819
17.55	816
17.56	817
17.57	823
17.58	816
17.59	819
17.6	854
17.61	844
17.62	808
17.63	818
17.64	843
17.65	818
17.66	831
17.67	864
17.68	838
17.69	831
17.7	829
17.71	872
17.72	860
17.73	858
17.74	848
17.75	899
17.76	920
17.77	886
17.78	875
17.79	873
17.8	885
17.81	919
17.82	931
17.83	941
17.84	937
17.85	936
17.86	974
17.87	989
17.88	944
17.89	902
17.9	951
17.91	973
17.92	960
17.93	975
17.94	949
17.95	961
17.96	915
17.97	979
17.98	955
17.99	934
18	925
18.01	926
18.02	901
18.03	914
18.04	891
18.05	932
18.06	928
18.07	912
18.08	914
18.09	920
18.1	921
18.11	912
18.12	922
18.13	966
18.14	956
18.15	961
18.16	981
18.17	981
18.18	989
18.19	951
18.2	963
18.21	999
18.22	1009
18.23	997
18.24	1027
18.25	1045
18.26	1046
18.27	1104
18.28	1136
18.29	1117
18.3	1077
18.31	1135
18.32	1142
18.33	1179
18.34	1177
18.35	1179
18.36	1239
18.37	1277
18.38	1237
18.39	1296
18.4	1319
18.41	1326
18.42	1389
18.43	1397
18.44	1375
18.45	1377
18.46	1435
18.47	1443
18.48	1430
18.49	1465
18.5	1492
18.51	1525
18.52	1596
18.53	1638
18.54	1690
18.55	1654
18.56	1664
18.57	1686
18.58	1756
18.59	1771
18.6	1757
18.61	1804
18.62	1821
18.63	1936
18.64	2002
18.65	2040
18.66	2190
18.67	2307
18.68	2454
18.69	2658
18.7	2855
18.71	2997
18.72	3225
18.73	3515
18.74	3876
18.75	4184
18.76	4508
18.77	4869
18.78	5364
18.79	5870
18.8	6432
18.81	7188
18.82	7957
18.83	8674
18.84	9748
18.85	10879
18.86	12077
18.87	13464
18.88	15156
18.89	17026
18.9	18843
18.91	20908
18.92	23212
18.93	25623
18.94	27894
18.95	29876
18.96	31342
18.97	32175
18.98	31963
18.99	30894
19	29445
19.01	27054
19.02	24512
19.03	21755
19.04	19459
19.05	17020
19.06	14656
19.07	12622
19.08	10898
19.09	9520
19.1	8456
19.11	7542
19.12	6699
19.13	6065
19.14	5681
19.15	5212
19.16	4783
19.17	4390
19.18	4172
19.19	3981
19.2	3721
19.21	3461
19.22	3304
19.23	3201
19.24	3073
19.25	2919
19.26	2791
19.27	2705
19.28	2548
19.29	2435
19.3	2438
19.31	2379
19.32	2243
19.33	2189
19.34	2088
19.35	2010
19.36	2008
19.37	1917
19.38	1822
19.39	1799
19.4	1745
19.41	1686
19.42	1633
19.43	1658
19.44	1625
19.45	1541
19.46	1475
19.47	1533
19.48	1485
19.49	1482
19.5	1463
19.51	1464
19.52	1402
19.53	1368
19.54	1376
19.55	1359
19.56	1367
19.57	1317
19.58	1294
19.59	1280
19.6	1246
19.61	1286
19.62	1233
19.63	1231
19.64	1178
19.65	1187
19.66	1210
19.67	1200
19.68	1191
19.69	1172
19.7	1176
19.71	1175
19.72	1175
19.73	1188
19.74	1151
19.75	1156
19.76	1156
19.77	1134
19.78	1120
19.79	1160
19.8	1124
19.81	1142
19.82	1108
19.83	1107
19.84	1129
19.85	1128
19.86	1068
19.87	1105
19.88	1084
19.89	1099
19.9	1079
19.91	1034
19.92	1066
19.93	1076
19.94	1111
19.95	1057
19.96	1051
19.97	1063
19.98	1077
19.99	1071
20	1049
20.01	1007
20.02	1053
20.03	1072
20.04	1023
20.05	978
20.06	1047
20.07	1068
20.08	1010
20.09	989
20.1	1026
20.11	1040
20.12	1046
20.13	1047
20.14	1000
20.15	1038
20.16	1055
20.17	1023
20.18	1011
20.19	1004
20.2	994
20.21	1000
20.22	999
20.23	1013
20.24	1006
20.25	1000
20.26	1012
20.27	956
20.28	978
20.29	1019
20.3	1021
20.31	1023
20.32	1042
20.33	1018
20.34	1010
20.35	1011
20.36	1032
20.37	978
20.38	984
20.39	982
20.4	952
20.41	990
20.42	995
20.43	979
20.44	982
20.45	992
20.46	996
20.47	965
20.48	944
20.49	981
20.5	966
20.51	924
20.52	937
20.53	955
20.54	993
20.55	1014
20.56	958
20.57	978
20.58	940
20.59	959
20.6	971
20.61	968
20.62	996
20.63	985
20.64	931
20.65	939
20.66	961
20.67	941
20.68	929
20.69	920
20.7	913
20.71	963
20.72	962
20.73	971
20.74	986
20.75	998
20.76	1011
20.77	1001
20.78	999
20.79	976
20.8	974
20.81	981
20.82	997
20.83	986
20.84	949
20.85	994
20.86	973
20.87	979
20.88	987
20.89	983
20.9	990
20.91	1027
20.92	1084
20.93	1045
20.94	1069
20.95	1035
20.96	1017
20.97	1021
20.98	1025
20.99	1013
21	1039
21.01	1053
21.02	1113
21.03	1082
21.04	1075
21.05	1021
21.06	1062
21.07	1065
21.08	1071
21.09	1111
21.1	1149
21.11	1132
21.12	1148
21.13	1141
21.14	1172
21.15	1121
21.16	1179
21.17	1193
21.18	1196
21.19	1202
21.2	1205
21.21	1203
21.22	1204
21.23	1196
21.24	1220
21.25	1267
21.26	1273
21.27	1332
21.28	1336
21.29	1328
21.3	1397
21.31	1489
21.32	1439
21.33	1533
21.34	1591
21.35	1666
21.36	1709
21.37	1797
21.38	1916
21.39	1974
21.4	2039
21.41	2164
21.42	2295
21.43	2439
21.44	2614
21.45	2874
21.46	3063
21.47	3331
21.48	3583
21.49	3896
21.5	4122
21.51	4451
21.52	4944
21.53	5299
21.54	5770
21.55	6426
21.56	6922
21.57	7357
21.58	7871
21.59	8236
21.6	8517
21.61	8389
21.62	8109
21.63	7606
21.64	6904
21.65	6226
21.66	5582
21.67	4948
21.68	4363
21.69	3754
21.7	3180
21.71	2689
21.72	2318
21.73	2149
21.74	1919
21.75	1782
21.76	1603
21.77	1455
21.78	1439
21.79	1406
21.8	1352
21.81	1261
21.82	1242
21.83	1235
21.84	1264
21.85	1249
21.86	1197
21.87	1201
21.88	1170
21.89	1153
21.9	1165
21.91	1114
21.92	1126
21.93	1076
21.94	1136
21.95	1107
21.96	1108
21.97	1070
21.98	1071
21.99	1101
22	1093
22.01	1015
22.02	1051
22.03	1077
22.04	1082
22.05	1054
22.06	1031
22.07	1046
22.08	1071
22.09	1076
22.1	1069
22.11	1110
22.12	1079
22.13	1095
22.14	1067
22.15	1052
22.16	1132
22.17	1063
22.18	999
22.19	1082
22.2	1046
22.21	1043
22.22	1062
22.23	1029
22.24	1002
22.25	987
22.26	1026
22.27	1010
22.28	1018
22.29	1016
22.3	997
22.31	964
22.32	980
22.33	984
22.34	963
22.35	942
22.36	948
22.37	922
22.38	978
22.39	963
22.4	932
22.41	907
22.42	943
22.43	933
22.44	943
22.45	907
22.46	930
22.47	912
22.48	910
22.49	887
22.5	883
22.51	903
22.52	917
22.53	929
22.54	918
22.55	891
22.56	922
22.57	949
22.58	936
22.59	911
22.6	913
22.61	897
22.62	918
22.63	950
22.64	927
22.65	929
22.66	929
22.67	904
22.68	918
22.69	924
22.7	906
22.71	926
22.72	935
22.73	933
22.74	930
22.75	945
22.76	957
22.77	977
22.78	1020
22.79	1041
22.8	1005
22.81	975
22.82	990
22.83	1000
22.84	1041
22.85	1025
22.86	973
22.87	997
22.88	1027
22.89	995
22.9	998
22.91	1003
22.92	985
22.93	955
22.94	999
22.95	1014
22.96	1032
22.97	1062
22.98	979
22.99	963
23	1008
23.01	1043
23.02	1006
23.03	985
23.04	1017
23.05	994
23.06	951
23.07	920
23.08	923
23.09	922
23.1	957
23.11	935
23.12	922
23.13	906
23.14	944
23.15	960
23.16	939
23.17	919
23.18	917
23.19	896
23.2	922
23.21	966
23.22	948
23.23	955
23.24	937
